year,0
2013,0.0
2014,0.1432984947992138
2015,0.22982444352417303
2016,0.37532598987727145
2017,0.5348299053615732
2018,0.6656033257297088
2019,0.8247985823383148
2020,0.6373018151609052
2021,0.8646042459001515
2022,0.899752840055494
